site,lat,lng,zip,name,address,phone,email,web
"ChefandBrewer","51.594805","0.353879","CM13 3PS","Boars Head","Billericay Road, Herongate, Brentwood, CM13 3PS","01277 810324","6123@greeneking.co.uk",""
"ChefandBrewer","51.600804","0.645409","SS5 4RN","Bull","99 Main Road, Hockley, SS5 4RN","01702 203122","6141@greeneking.co.uk",""
"ChefandBrewer","51.756737","0.523616","CM3 3HJ","Grange","Main Road, Boreham, Chelmsford, CM3 3HJ","01245 398495","6187@greeneking.co.uk",""
"ChefandBrewer","51.783137","0.140019","CM17 0ET","Green Man","Mulberry Green, Harlow, CM17 0ET","01279 442521","6189@greeneking.co.uk",""
"ChefandBrewer","51.741","0.434724","CM1 3RU","Horse & Groom","Roxwell Road, Writtle, Chelmsford, CM1 3RU","01245 420245","6202@greeneking.co.uk",""
"ChefandBrewer","51.93743","0.875362","CO6 4EG","Yew Tree","The Causeway, Great Horkesley, Colchester, CO6 4EG","01206 273450","6271@greeneking.co.uk",""
"ChefandBrewer","51.843372","-2.096714","GL4 8JY","Air Balloon","Crickley Hill, Birdlip, Gloucester, GL4 8JY","01452 862541","7612@Greeneking.co.uk",""
"ChefandBrewer","51.868638","-2.197312","GL4 3HR","Wheatstone Inn","Centre Seven, Barnwood, Gloucester, GL4 3HR","01452 634360","6261@greeneking.co.uk",""
"ChefandBrewer","51.484383","-0.278177","W4 3PQ","Bulls Head","15 Strand-on-the-Green, Chiswick, W4 3PQ","02089 941204","6145@greeneking.co.uk",""
"ChefandBrewer","51.022309","-1.326974","SO21 2BP","Bridge","Shawford Road, Shawford, Winchester, SO21 2BP","01962 713171","6133@greeneking.co.uk",""
"ChefandBrewer","51.323906","-0.821923","GU17 9LJ","Ely","London Road, Blackwater, Camberley, GU17 9LJ","01252 860444","5249@Greeneking.co.uk",""
"ChefandBrewer","50.883112","-1.317243","SO31 8DE","Fox & Hounds","Birch Spinney, Hungerford, Bursledon, Southampton, SO31 8DE","02380 402784","6180@greeneking.co.uk",""
"ChefandBrewer","51.264046","-1.033389","RG24 7JL","Hatch","London Road, Old Basing, Basingstoke, RG24 7JL","01256 473077","6198@greeneking.co.uk",""
"ChefandBrewer","50.826747","-1.701071","BH24 4AB","Queens Head","The Cross, Burley, Ringwood, BH24 4AB","01425 403423","7914@Greeneking.co.uk",""
"ChefandBrewer","51.293632","-1.105903","RG24 9HS","Swan","3 Kiln Road, Sherborne St John, Basingstoke, RG24 9HS","01256 850165","7992@greeneking.co.uk",""
"ChefandBrewer","51.258868","-0.932342","RG29 1AL","Waterwitch","Colt Hill-London Road, Odiham, Hook, RG29 1AL","01256 702778","6256@greeneking.co.uk",""
"ChefandBrewer","51.205629","-1.186635","RG25 2BB","Wheatsheaf","Winchester Road, North Waltham, Basingstoke, RG25 2BB","01256 398282","6259@greeneking.co.uk",""
"ChefandBrewer","50.875607","-1.576761","SO43 7AR","White Rabbit","Romsey Road, Lyndhurst, SO43 7AR","02380 282814","6266@greeneking.co.uk",""
"ChefandBrewer","51.657879","-0.318777","WD6 3AD","Battle Axes","Butterfly Lane, Elstree, Borehamwood, WD6 3AD","02089 531049","6107@greeneking.co.uk",""
"ChefandBrewer","51.793399","-0.39148","AL3 7AD","Chequers Inn","St Albans Road, Redbourn, St Albans, AL3 7AD","01582 792359","6151@greeneking.co.uk",""
"ChefandBrewer","51.840269","-0.027803","SG12 0TN","Feathers","49 Cambridge Road, Wadesmill, Ware, SG12 0TN","01920 462606","7766@Greeneking.co.uk",""
"ChefandBrewer","51.753828","-0.129733","SG13 8LY","Five Horseshoes","1 Church Road, Little Berkhamsted, Hertford, SG13 8LY","01707 875055","6177@greeneking.co.uk",""
"ChefandBrewer","51.975629","-0.188006","SG7 6LZ","George IV","London Road, Baldock, SG7 6LZ","01462 892367","4019@Greeneking.co.uk",""
"ChefandBrewer","51.930724","-0.339718","SG5 3AR","Green Man","5 High Street, Great Offley, Hitchin, SG5 3AR","01462 768256","6191@greeneking.co.uk",""
"ChefandBrewer","51.824703","-0.368091","AL5 3BN","Old Bell","177 Luton Road, Harpenden, AL5 3BN","01582 712484","6214@greeneking.co.uk",""
"ChefandBrewer","51.836311","0.157886","CM22 7SE","Three Horse Shoes","Spellbrook Lane East, Spellbrook, Bishops Stortford, CM22 7SE","01279 722849","6248@greeneking.co.uk",""
"ChefandBrewer","51.703791","-0.491292","WD4 9BS","Two Brewers","The Common, Chipperfield, Kings Langley, WD4 9BS","01923 265266","6251@greeneking.co.uk",""
"ChefandBrewer","51.285751","0.542239","ME14 2DG","Chiltern Hundreds","Penenden Heath Road, Maidstone, ME14 2DG","01622 752335","6164@greeneking.co.uk",""
"ChefandBrewer","51.409025","0.074385","BR7 5PJ","Tigers Head","Watts Lane, Chislehurst, BR7 5PJ","02084 673070","6249@greeneking.co.uk",""
"ChefandBrewer","51.182225","0.281355","TN11 0NA","Vauxhall Inn","Vauxhall Lane, Tonbridge, TN11 0NA","01732 773111","6253@greeneking.co.uk",""
"ChefandBrewer","51.25471","0.424579","ME18 5NS","Wateringbury","Tonbridge Road, Wateringbury, Maidstone, ME18 5NS","01622 812632","6254@greeneking.co.uk",""
"ChefandBrewer","53.595302","-2.506217","BL6 6PY","Blundell Arms","Chorley Old Road, Horwich, Bolton, BL6 6PY","01204 841194","6121@greeneking.co.uk",""
"ChefandBrewer","54.084075","-2.800802","LA2 6AU","Cross Keys","Main Road, Slyne, Lancaster, LA2 6AU","01524 823166","",""
"ChefandBrewer","53.410308","-2.230789","M20 2SG","Didsbury","852 Wilmslow Road, Didsbury, Manchester, M20 2SG","01614 455389","6171@greeneking.co.uk",""
"ChefandBrewer","53.777115","-2.916159","PR4 2PH","Grapes Hotel","Station Road, Wrea Green, Preston, PR4 2PH","01772 682927","6188@greeneking.co.uk",""
"ChefandBrewer","54.040886","-2.794584","LA1 3AH","Greaves Park","Bowerham Road, Lancaster, LA1 3AH","01524 389335","",""
"ChefandBrewer","53.678047","-2.619971","PR6 8AB","Malthouse Farm","Moss Lane, Whittle-Le-Woods, Chorley, PR6 8AB","01257 232889","6210@greeneking.co.uk",""
"ChefandBrewer","53.851401","-2.745932","PR3 0RE","Roebuck","Garstang Road, Bilsborrow, Preston, PR3 0RE","01995 640234","6227@greeneking.co.uk",""
"ChefandBrewer","53.7752","-2.50487","BB2 7EG","Spread Eagle","Mellor Lane, Mellor, Blackburn, BB2 7EG","01254813528","",""
"ChefandBrewer","53.541148","-2.842215","L39 9EN","Stanley Gate","Ormskirk Road, Bickerstaffe, Ormskirk, L39 9EN","01695 727700","6241@greeneking.co.uk",""
"ChefandBrewer","53.858671","-2.983186","FY5 5LD","Thornton Lodge","Skippool Road, Little Thornton, Cleveleys, FY5 5LD","01253 882455","6731@greeneking.co.uk",""
"ChefandBrewer","52.637561","-1.228668","LE9 2AP","Castle Hotel","Main Street, Kirby Muxloe, Leicester, LE9 2AP","01162 395337","6149@greeneking.co.uk",""
"ChefandBrewer","52.572396","-1.037068","LE8 9FL","Yews","29 London Road, Great Glen, Leicester, LE8 9FL","01162 593369","6272@greeneking.co.uk",""
"ChefandBrewer","53.198407","-0.535365","LN4 2RS","Homestead","Canwick Avenue, Bracebridge Heath, Lincoln, LN4 2RS","01522 546400","6341@greeneking.co.uk",""
"ChefandBrewer","53.382863","-2.863984","L25 3PB","Bear & Staff","24-26 Gateacre Brow, Gateacre, Liverpool, L25 3PB","01514 282526","6109@greeneking.co.uk",""
"ChefandBrewer","53.48274","-2.774742","WA11 7QT","Bottle & Glass Inn","26 St Helens Road, Rainford, St Helens, WA11 7QT","01744 882712","6129@greeneking.co.uk",""
"ChefandBrewer","51.572862","-3.153896","CF83 3EB","Maenllwyd Inn",", Rudry, Caerphilly, CF83 3EB","02920 882372","6209@greeneking.co.uk",""
"ChefandBrewer","51.550738","-0.4848","UB8 1LZ","Swan & Bottle","Oxford Road, Uxbridge, UB8 1LZ","01895 234047","6246@greeneking.co.uk",""
"ChefandBrewer","52.625807","1.34261","NR7 0HE","Rushcutters Arms","46 Yarmouth Road, Thorpe St Andrew, Norwich, NR7 0HE","01603 435403","6232@greeneking.co.uk",""
"ChefandBrewer","54.53401","-1.124968","TS14 6RW","Cross Keys","Middlesbrough Road, Upsall, Guisborough, TS14 6RW","01287 610035","6166@greeneking.co.uk",""
"ChefandBrewer","54.221314","-1.655846","HG4 4EF","Kings Head","Market Place, Masham, Ripon, HG4 4EF","01765 689295","6208@greeneking.co.uk",""
"ChefandBrewer","53.973722","-1.593147","HG3 1QW","Smiths Arms","Church Row, Beckwithshaw, Harrogate, HG3 1QW","01423 504871","6239@greeneking.co.uk",""
"ChefandBrewer","52.228067","-0.861591","NN4 7AA","Britannia","Bedford Road, Northampton, NN4 7AA","01604 630437","6135@greeneking.co.uk",""
"ChefandBrewer","52.233166","-1.075236","NN7 4PX","Crossroads","High Street, Weedon, Northampton, NN7 4PX","01327 340354","6167@greeneking.co.uk",""
"ChefandBrewer","52.07065","-1.057257","NN13 5TX","Green Man Inn","Main Road, Brackley Hatch, Brackley, NN13 5TX","01280 850209","6192@greeneking.co.uk",""
"ChefandBrewer","52.194819","-0.92879","NN7 3AP","Greyhound","Towcester Road, Milton Malsor, Northampton, NN7 3AP","01604 858449","6194@greeneking.co.uk",""
"ChefandBrewer","52.28955","-0.930774","NN6 8AE","Spencer Arms","Northampton Road, Chapel Brampton, Northampton, NN6 8AE","01604 842237","6240@greeneking.co.uk",""
"ChefandBrewer","54.97393","-2.018737","NE45 5AT","Black Bull","Middle Street, Corbridge, NE45 5AT","01434 632261","7639@Greeneking.co.uk",""
"ChefandBrewer","54.947839","-1.972959","NE44 6DQ","Wellington Hotel","Main Road, Riding Mill, Hexham, NE44 6DQ","01434 682531","6257@greeneking.co.uk",""
"ChefandBrewer","52.934744","-1.156814","NG11 7AA","Ferry Inn","Main Road, Wilford, Nottingham, NG11 7AA","01159 811441","6176@greeneking.co.uk",""
"ChefandBrewer","53.083737","-1.170166","NG15 9HJ","Hutt","Nottingham Road, Ravenshead, Nottingham, NG15 9HJ","01623 792325","6203@greeneking.co.uk",""
"ChefandBrewer","52.988793","-1.033756","NG14 5GB","Wheatsheaf","Church Road, Burton Joyce, Nottingham, NG14 5GB","01159 313298","6260@greeneking.co.uk",""
"ChefandBrewer","53.010172","-1.099853","NG3 5RT","Travellers Rest","Mapperley Plains, Mapperley, Nottingham, NG3 5RT","01159 264412","6250@greeneking.co.uk",""
"ChefandBrewer","51.653649","-1.208758","OX14 3EH","Barley Mow","Clifton Hampden Road, Clifton Hampden, Abingdon, OX14 3EH","01865 407847","6105@greeneking.co.uk",""
"ChefandBrewer","51.685113","-1.350676","OX13 6QJ","Dog House","Faringdon Road, Frilford Heath, Abingdon, OX13 6QJ","01865 390830","5247@Greeneking.co.uk",""
"ChefandBrewer","51.70825","-1.232166","OX4 4YB","Kings Arms","Church Road, Sandford-On-Thames, OX4 4YB","01865 777095","6206@greeneking.co.uk",""
"ChefandBrewer","51.710198","-1.41702","OX29 7QD","Rose Revived","Newbridge, Witney, OX29 7QD","01865 300221","5284@Greeneking.co.uk",""
"ChefandBrewer","52.64169","-2.63408","SY5 6AF","Riverside Inn","Cound, Shrewsbury, SY5 6AF","01743 296613","5807@greeneking.co.uk",""
"ChefandBrewer","51.031096","-3.135569","TA2 6NR","Cross Keys",", Norton Fitzwarren, Taunton, TA2 6NR","01823 333062","6302@greeneking.co.uk",""
"ChefandBrewer","51.396716","-2.321937","BA2 6TR","George Inn","Mill Lane, Bathampton, Bath, BA2 6TR","01225 425079","6186@greeneking.co.uk",""
"ChefandBrewer","51.437437","-2.864983","BS21 7RH","Little Harp","Elton Road, Clevedon, BS21 7RH","01275 343739","8630@greeneking.co.uk",""
"ChefandBrewer","53.298324","-1.561097","S17 3BQ","Peacock","Baslow Road, Owler Bar, Sheffield, S17 3BQ","01142 361789","6219@greeneking.co.uk",""
"ChefandBrewer","53.359958","-1.256154","S26 1DJ","Red Lion","Sheffield Road, Todwick, Sheffield, S26 1DJ","01909 771654","7933@Greeneking.co.uk",""
"ChefandBrewer","52.85727","-1.685503","DE13 9LS","Dog & Partridge","High Street, Tutbury, Burton-On-Trent, DE13 9LS","01283 813030","6172@greeneking.co.uk",""
"ChefandBrewer","52.623367","-1.820653","WS14 0QA","Holly Bush","Little Hay Lane, Lichfield, WS14 0QA","01543 481217","6201@greeneking.co.uk",""
"ChefandBrewer","52.686262","-1.906136","WS7 9HA","Nags Head","Rugeley Road, Burntwood, WS7 9HA","01543 682510","6213@greeneking.co.uk",""
"ChefandBrewer","52.786103","-1.664711","DE14 3EP","Riverside","Riverside Drive, Branston, Burton on Trent, DE14 3EP","01283 511234","6498@greeneking.co.uk",""
"ChefandBrewer","52.832419","-2.13348","ST16 1GZ","Shire Horse","1 Hurricane Close, Stafford, ST16 1GZ","01785 270700","6237@greeneking.co.uk",""
"ChefandBrewer","52.07732","1.284944","IP12 4RN","Red Lion","Main Road, Martlesham, Woodbridge, IP12 4RN","01394 382169","6223@greeneking.co.uk",""
"ChefandBrewer","51.188474","-0.83431","GU10 4LA","Ball & Wicket","Farnham Road, Holt Pound, Farnham, GU10 4LA","01483 963161","6314@greeneking.co.uk",""
"ChefandBrewer","51.341225","-0.400428","KT11 1BW","Fairmile","Portsmouth Road, Fairmile, Cobham, KT11 1BW","01932 868141","6174@greeneking.co.uk",""
"ChefandBrewer","51.252363","-0.016864","RH8 9LP","Old Bell","68 High Street, Oxted, RH8 9LP","01883 712181","6216@greeneking.co.uk",""
"ChefandBrewer","51.363406","-0.379383","KT10 8LA","Prince of Wales","48 West End Lane, Esher, KT10 8LA","01372 465483","6221@greeneking.co.uk",""
"ChefandBrewer","51.148793","-0.133893","RH6 9TE","Shipley Bridge","Antlands Lane East, Shipley Bridge, Horley, RH6 9TE","01293 785237","6235@greeneking.co.uk",""
"ChefandBrewer","51.266861","-0.718921","GU12 5HA","Swan","2 Hutton Road, Ash Vale, GU12 5HA","01252 325212","6244@greeneking.co.uk",""
"ChefandBrewer","51.409095","-0.592546","GU25 4QF","Wheatsheaf Hotel","London Road, Virginia Water, GU25 4QF","01344 842057","6258@greeneking.co.uk",""
"ChefandBrewer","51.219228","-0.464924","GU5 9HS","White Horse","Shere Lane, Shere, Guildford, GU5 9HS","01483 202518","6263@greeneking.co.uk",""
"ChefandBrewer","51.27875","-0.387589","KT23 3AA","Ye Olde Windsor Castle","25 Little Bookham Street, Little Bookham, Leatherhead, KT23 3AA","01372 452226","6270@greeneking.co.uk",""
"ChefandBrewer","54.913573","-1.609879","NE11 0ER","Ravensworth Arms","Greenford Lane, Lamesley, Gateshead, NE11 0ER","01914 876023","6222@greeneking.co.uk",""
"ChefandBrewer","52.350128","-1.581415","CV8 1LZ","Abbey Field","6 High Street, Kenilworth, CV8 1LZ","01926 515450","1963@greeneking.co.uk",""
"ChefandBrewer","51.596072","-3.996094","SA3 5AS","Woodman","120 Mumbles Road, Blackpill, Swansea, SA3 5AS","01792 402700","6267@greeneking.co.uk",""
"ChefandBrewer","52.409489","-1.639157","CV7 7BB","Bear Inn","Spencers Lane, Berkswell, Coventry, CV7 7BB","01676 533202","6111@greeneking.co.uk",""
"ChefandBrewer","52.37654","-1.766477","B93 8ND","Drum & Monkey","177 Four Ashes Road, Dorridge, Solihull, B93 8ND","01564 772 242","1646@greeneking.co.uk",""
"ChefandBrewer","52.47175","-1.937653","B16 9NX","Garden House","160 Hagley Road, Edgbaston, Birmingham, B16 9NX","01214 548315","6183@greeneking.co.uk",""
"ChefandBrewer","52.389792","-1.735542","B93 0LL","Greswolde Arms","1657 High Street, Knowle, B93 0LL","01564 772711","6193@greeneking.co.uk",""
"ChefandBrewer","52.518802","-2.17483","DY3 4LD","Himley House","Wolverhampton Road, Himley, Dudley, DY3 4LD","01902 892468","6199@greeneking.co.uk",""
"ChefandBrewer","52.374579","-1.502914","CV8 3AH","Old Mill","Mill Hill, Baginton, Coventry, CV8 3AH","02476 302241","6217@greeneking.co.uk",""
"ChefandBrewer","52.37749","-1.921451","B38 0EH","Peacock Inn","Icknield Street, Forhill, Kings Norton, B38 0EH","01564 823232","6220@greeneking.co.uk",""
"ChefandBrewer","50.813205","-0.432337","BN12 5AR","Bull","Goring Street, Goring-By-Sea, Worthing, BN12 5AR","01903 247622","6137@greeneking.co.uk",""
"ChefandBrewer","51.139492","-0.184507","RH10 9ST","Gatwick Manor","London Road, Lowfield Heath, Crawley, RH10 9ST","01293 866619","6184@greeneking.co.uk",""
"ChefandBrewer","50.813633","-0.670338","PO22 9PA","Robin Hood","Shirpney Road, Shripney, Bognor Regis, PO22 9PA","01243 822323","6226@greeneking.co.uk",""
"ChefandBrewer","51.139675","-0.038978","RH19 2QR","Star Inn","London Road, Felbridge, East Grinstead, RH19 2QR","01342 323239","6243@greeneking.co.uk",""
"ChefandBrewer","53.846153","-1.752202","BD17 7PY","Halfway House","43 Otley Road, Baildon, Shipley, BD17 7PY","01274 924796","",""
"ChefandBrewer","53.69348","-1.744613","HD6 4HA","Old Mill","Wakefield Road, Brighouse, Wakefield, HD6 4HA","01484 402161","6218@greeneking.co.uk",""
"ChefandBrewer","53.830685","-1.496859","LS8 2JU","White House","55 Wetherby Road, Roundhay, Leeds, LS8 2JU","01132 656446","6264@greeneking.co.uk",""
"ChefandBrewer","51.609066","-1.787389","SN26 8DJ","Cold Harbour","Ermin Street, Blunsdon, Swindon, SN26 8DJ","01793 724840","6165@greeneking.co.uk",""
"ChefandBrewer","51.428659","-1.854728","SN8 1RF","Red Lion","High Street, Avebury, Marlborough, SN8 1RF","01672 539266","7928@Greeneking.co.uk",""
"ChefandBrewer","52.222248","-2.254319","WR2 6LB","Crown Inn","Main Road, Hallow, Worcester, WR2 6LB","01905679801","7392@greeneking.co.uk",""
"ChefandBrewer","52.176045","-2.287574","WR6 5JL","Fox Inn","Bransford Court Lane, Bransford, Worcester, WR6 5JL","01886 832247","6182@greeneking.co.uk",""
"ChefandBrewer","52.358793","-2.233845","DY11 7RF","Mare & Colt","Worcester Road, Summerfield, Kidderminster, DY11 7RF","01562 824116","6211@greeneking.co.uk",""
